Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2011,59016,Newton--North Delta,NDP,118649,75535,46413,46119,14510,14437,15413,0,1520,239
2011,59017,New Westminster--Coquitlam,NDP,111231,84337,50276,50123,4069,20776,23023,0,2160,95
2011,59019,North Vancouver,CPC,122371,89416,59785,59632,17665,28996,9617,0,3004,350
2011,59020,Okanagan--Coquihalla,CPC,107316,86195,53359,53238,5815,28525,12853,0,5005,1040
2011,59018,Okanagan--Shuswap,CPC,116236,91762,56833,56698,4246,31439,14955,0,6058,0
2011,59007,Pitt Meadows--Maple Ridge--Mission,CPC,120662,89613,53164,53006,2739,28803,18835,0,2629,0
2011,59021,Port Moody--Westwood--Port Coquitlam,CPC,116563,86190,48661,48473,4110,27181,14600,0,2161,421
2011,59022,Prince George--Peace River,CPC,105865,72580,38671,38546,2008,23946,9876,0,2301,415
2011,59023,Richmond,CPC,114137,85643,43248,43028,8027,25109,7860,0,2032,0
2011,59024,Saanich--Gulf Islands,GRN,115724,93380,68987,68827,4208,24544,8185,0,31890,0
2011,59025,Skeena--Bulkley Valley,NDP,91926,61043,35237,35121,1268,12117,19431,0,1102,1203
2011,59027,South Surrey--White Rock--Cloverdale,CPC,111756,91485,58800,58642,9775,31990,11881,0,3245,1751
2011,59028,Surrey North,NDP,111960,72145,37250,36983,6797,13181,14678,0,1289,1038
2011,59029,Vancouver Centre,LIB,123701,102201,58983,58849,18260,15323,15325,0,9089,852
2011,59030,Vancouver East,NDP,106816,81801,44513,44238,4382,8361,27794,0,3383,318
2011,59031,Vancouver Island North,CPC,113356,90374,59190,59003,3039,27206,25379,0,3018,361
2011,59032,Vancouver Kingsway,NDP,119815,82619,47143,46828,7796,13157,23452,0,1860,563
2011,59033,Vancouver Quadra,LIB,119627,87224,54452,54308,22903,20984,7499,0,2922,0
2011,59034,Vancouver South,CPC,120284,82509,45314,45033,15604,19504,8552,0,1151,222
2011,59035,Victoria,NDP,108771,89750,60625,60417,8448,14275,30679,0,7015,0
2011,59036,West Vancouver--Sunshine Coast--Sea to Sky Country,CPC,129241,99642,63072,62851,14123,28614,14828,0,4436,850
2011,60001,Yukon,CPC,30372,24341,16124,16057,5290,5422,2308,0,3037,0
2011,61001,Western Arctic,NDP,41464,29020,15655,15577,2872,5001,7140,0,477,87
2011,62001,Nunavut,CPC,29474,17349,7931,7875,2260,3930,1525,0,160,0
