Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2008,59015,Nanaimo--Cowichan,NDP,125149,96034,60935,60779,4483,22844,27454,0,5816,182
2008,59016,Newton--North Delta,LIB,118649,73317,45507,45252,16481,13988,11824,0,2533,426
2008,59017,New Westminster--Coquitlam,NDP,111231,80755,49857,49692,5615,19299,20787,0,3574,417
2008,59019,North Vancouver,CPC,122371,87034,57835,57673,21551,24371,5417,0,6168,166
2008,59020,Okanagan--Coquihalla,CPC,107316,83242,49635,49487,5883,28765,8236,0,6603,0
2008,59018,Okanagan--Shuswap,CPC,116236,89400,54279,54142,5414,28002,10664,0,9368,694
2008,59007,Pitt Meadows--Maple Ridge--Mission,CPC,120662,85174,51308,51171,3394,26512,16894,0,3833,538
2008,59021,Port Moody--Westwood--Port Coquitlam,CPC,116563,79772,46928,46760,6918,25535,10418,0,3568,321
2008,59022,Prince George--Peace River,CPC,105865,72063,35230,35105,2954,22325,6170,0,3656,0
2008,59023,Richmond,CPC,114137,82850,43070,42878,13221,21359,5059,0,2753,486
2008,59024,Saanich--Gulf Islands,CPC,115724,91822,64639,64460,25366,27991,3667,0,6742,694
2008,59025,Skeena--Bulkley Valley,NDP,91926,61318,34652,34546,1916,12561,17219,0,1613,1237
2008,59027,South Surrey--White Rock--Cloverdale,CPC,111756,84964,55296,55101,11515,31216,7146,0,4951,273
2008,59028,Surrey North,CPC,111960,68137,35130,34833,5227,13714,12608,0,1925,1359
2008,59029,Vancouver Centre,LIB,123701,95537,56716,56529,19506,14188,12047,0,10354,434
2008,59030,Vancouver East,NDP,106816,77817,41639,41369,7127,6432,22506,0,4708,596
2008,59031,Vancouver Island North,CPC,113356,88077,56879,56715,2380,25963,23466,0,4544,362
2008,59032,Vancouver Kingsway,NDP,119815,80817,45624,45296,13164,12419,15933,0,3031,749
2008,59033,Vancouver Quadra,LIB,119627,88146,55854,55696,25393,20561,4493,0,4916,333
2008,59034,Vancouver South,LIB,120284,80271,42075,41852,16110,16090,7376,0,2065,211
2008,59035,Victoria,NDP,108771,88118,59459,59275,10006,16337,26443,0,6252,237
2008,59036,West Vancouver--Sunshine Coast--Sea to Sky Country,CPC,129241,95764,60677,60469,16069,26949,8728,0,8723,0
2008,60001,Yukon,LIB,30372,23281,14721,14660,6715,4788,1276,0,1881,0
2008,61001,Western Arctic,NDP,41464,28787,13733,13677,1858,5146,5669,0,752,252
2008,62001,Nunavut,CPC,29474,17089,8092,8061,2349,2815,2228,0,669,0
