Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2000,59027,Vancouver East,NDP,109021,71989,40225,39781,13421,6975,16818,0,975,1592
2000,59028,Vancouver Island North,CPC,112267,75698,48810,48679,12092,27841,5701,0,2532,513
2000,59029,Vancouver Kingsway,LIB,113521,67413,37737,37421,16118,12879,5921,0,1009,1494
2000,59030,Vancouver Quadra,LIB,111761,78664,49826,49632,22253,22725,2595,0,1434,625
2000,59031,Vancouver South--Burnaby,LIB,113830,71523,41755,41467,17705,18033,3848,0,646,1235
2000,59032,Victoria,LIB,103774,87866,55841,55637,23730,20131,7243,0,3264,1269
2000,59033,Kootenay--Boundary--Okanagan,CPC,92916,64366,41750,41512,11357,21533,4091,0,2689,1842
2000,59034,West Vancouver--Sunshine Coast,CPC,116383,83706,53413,53258,14169,30539,3351,0,2605,2594
2000,60001,Yukon,LIB,30766,20901,13272,13219,4293,4650,4223,0,0,53
2000,61002,Western Arctic,LIB,24730,24716,12912,12840,5855,3555,3430,0,0,0
2000,62001,Nunavut,LIB,39672,14369,7773,7719,5327,633,1410,0,349,0
