Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2006,59015,Nanaimo--Cowichan,NDP,116754,91842,61192,61057,9352,19615,28558,0,3107,425
2006,59016,Newton--North Delta,LIB,111050,69725,43992,43818,15006,13416,14006,0,853,537
2006,59017,New Westminster--Coquitlam,NDP,109301,77916,50870,50699,11931,16494,19427,0,1496,1351
2006,59019,North Vancouver,LIB,120841,85876,60016,59876,25357,22021,7903,0,4483,112
2006,59020,Okanagan--Coquihalla,CPC,101831,80290,50445,50315,11575,25278,9660,0,3802,0
2006,59018,Okanagan--Shuswap,CPC,109711,84961,54674,54500,12330,24448,14551,0,2215,956
2006,59007,Pitt Meadows--Maple Ridge--Mission,CPC,110577,81461,52248,52120,10556,20946,18225,0,1694,699
2006,59021,Port Moody--Westwood--Port Coquitlam,CPC,109394,77033,48681,48540,13134,19961,11196,0,1623,2626
2006,59022,Prince George--Peace River,CPC,104257,70345,37526,37423,5889,22412,6377,0,2394,351
2006,59023,Richmond,LIB,106621,77979,43883,43689,18712,16904,6106,0,1967,0
2006,59024,Saanich--Gulf Islands,CPC,110284,89920,65855,65721,17144,24416,17445,0,6533,183
2006,59025,Skeena--Bulkley Valley,NDP,99474,60810,38392,38270,4845,12630,18496,0,1064,1235
2006,59027,South Surrey--White Rock--Cloverdale,CPC,99317,81122,56616,56517,17336,26383,9525,0,2980,293
2006,59028,Surrey North,NDP,106904,64897,35843,35687,6991,9864,16307,0,961,1564
2006,59029,Vancouver Centre,LIB,105998,92284,57267,57104,25013,11684,16374,0,3340,693
2006,59030,Vancouver East,NDP,107421,76678,42494,42294,9907,5631,23927,0,2536,293
2006,59031,Vancouver Island North,NDP,109380,84200,56575,56442,7239,22936,23552,0,2715,0
2006,59032,Vancouver Kingsway,LIB,115325,79058,46442,46168,20062,8679,15470,0,1307,650
2006,59033,Vancouver Quadra,LIB,112985,86513,58445,58314,28655,16844,9379,0,2974,462
2006,59034,Vancouver South,LIB,113063,77848,43870,43689,20991,11856,9205,0,1435,202
2006,59035,Victoria,NDP,104561,87546,62148,61981,17056,15249,23839,0,5036,801
2006,59036,West Vancouver--Sunshine Coast--Sea to Sky Country,LIB,124572,93360,63779,63635,23867,22891,12766,0,3966,145
2006,60001,Yukon,LIB,28674,21493,14206,14113,6847,3341,3366,0,559,0
2006,61001,Western Arctic,NDP,37360,28792,16186,16132,5643,3200,6802,0,338,149
2006,62001,Nunavut,LIB,26745,17088,9251,9187,3673,2670,1576,0,544,724
