Year,FED Id,FED Name,Winning Pid,Population,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2008,24032,Laval,BQ ,102230,51262,50493,14190,9101,6289,19085,1607,221
2008,24033,Laval--Les Îles,LIB,111958,54133,53408,21603,11017,6124,12576,1752,336
2008,24034,Lévis--Bellechasse,CPC,105927,54849,54001,8130,24785,5856,13747,1370,113
2008,24035,Longueuil--Pierre-Boucher,BQ ,98032,50806,50124,10920,7210,7021,23118,1752,103
2008,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,100454,52732,51824,6498,24495,6828,12738,1265,0
2008,24037,Louis-Hébert,BQ ,101730,58529,57934,13669,16343,5403,20992,1408,119
2008,24038,Louis-Saint-Laurent,CPC,96286,50966,50237,6712,23683,5252,13330,1260,0
2008,24039,Manicouagan,BQ ,83608,31430,30986,4737,8374,1491,15272,1112,0
2008,24040,Marc-Aurèle-Fortin,BQ ,107149,56785,56124,13728,7759,6907,25552,2178,0
2008,24042,Mégantic--L'Érable,CPC,87078,45003,44315,6185,20697,4191,12283,959,0
2008,24043,Montcalm,BQ ,122825,61489,60193,8387,8096,8337,33519,1854,0
2008,24058,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,BQ ,97492,45057,44522,6835,13640,2428,20494,978,147
2008,24014,Montmorency--Charlevoix--Haute-Côte-Nord,BQ ,90535,43652,43105,5769,11789,3332,21068,1147,0
2008,24044,Mount Royal,LIB,98888,35673,35405,19702,9676,2733,1543,1565,186
2008,24045,Notre-Dame-de-Grâce--Lachine,LIB,104715,44216,43820,19554,7108,6641,6962,3378,177
2008,24047,Outremont,NDP,95771,36546,36293,12005,3820,14348,4554,1566,0
2008,24048,Papineau,LIB,101019,43311,42735,17724,3262,3734,16535,1213,267
2008,24049,Pierrefonds--Dollard,LIB,105504,46035,45735,21468,11815,4823,4357,3161,111
2008,24050,Pontiac,CPC,99589,43177,42871,10396,14023,6616,9576,2148,112
2008,24051,Portneuf--Jacques-Cartier,OTH,93526,46095,44982,7320,0,5707,14401,1452,16102
2008,24052,Québec,BQ ,95433,51067,50435,8845,12943,5933,21064,1650,0
2008,24053,Repentigny,BQ ,109636,59360,58445,8751,8168,8853,31007,1666,0
2008,24055,Richmond--Arthabaska,BQ ,100116,52692,51964,6599,15080,4509,23913,1337,526
2008,24056,Rimouski-Neigette--Témiscouata--Les Basques,BQ ,84453,39969,39500,7937,7216,4084,17652,645,1966
2008,24057,Rivière-des-Mille-Îles,BQ ,97258,51730,50825,8823,9911,6741,23216,2134,0
2008,24059,Rivière-du-Nord,BQ ,101576,50480,49629,6755,7170,7187,26588,1656,273
2008,24060,Roberval--Lac-Saint-Jean,CPC,78895,37307,36870,3721,16055,1738,14619,737,0
2008,24061,Rosemont--La Petite-Patrie,BQ ,105864,53035,52421,9785,3876,8522,27260,2406,572
2008,24062,Saint-Bruno--Saint-Hubert,BQ ,101416,53606,52832,11755,8125,7154,23767,2031,0
2008,24063,Saint-Hyacinthe--Bagot,BQ ,95983,48941,47966,6649,10195,6721,22719,1682,0
2008,24064,Saint-Jean,BQ ,102902,54256,53426,9430,9281,5529,26506,2160,520
2008,24065,Saint-Lambert,BQ ,94541,43955,43442,12383,6867,6280,16346,1566,0
2008,24066,Saint-Laurent--Cartierville,LIB,109015,41112,40658,25095,6999,3654,4611,0,299
2008,24067,Saint-Léonard--Saint-Michel,LIB,104786,38418,37814,21652,5627,4039,5146,1063,287
2008,24068,Saint-Maurice--Champlain,BQ ,96968,47422,46398,9755,11083,3601,20397,1562,0
2008,24069,Shefford,BQ ,100000,51552,50558,10810,9927,6323,21650,1848,0
2008,24070,Sherbrooke,BQ ,101681,51530,50923,9947,8331,6676,25502,0,467
2008,24071,Terrebonne--Blainville,BQ ,107694,54977,54066,8937,7551,7278,28303,1714,283
2008,24072,Trois-Rivières,BQ ,94272,50439,49495,9008,11998,4544,22405,1540,0
2008,24073,Vaudreuil-Soulanges,BQ ,120395,66146,65417,13954,15496,6298,27044,2625,0
2008,24074,Verchères--Les Patriotes,BQ ,97726,55048,54282,8871,7742,8388,27602,1679,0
2008,24075,Westmount--Ville-Marie,LIB,100360,39051,38827,18041,6139,8904,2818,2733,192
2008,35001,Ajax--Pickering,LIB,117183,48862,48676,21675,18471,4422,0,3543,565
2008,35002,Algoma--Manitoulin--Kapuskasing,NDP,77961,33691,33516,10902,5914,15249,0,1451,0
2008,35003,Ancaster--Dundas--Flamborough--Westdale,CPC,111844,56718,56548,15322,26297,9632,0,5149,148
2008,35004,Barrie,CPC,128430,53493,53327,12732,27927,6403,0,5921,344
2008,35005,Beaches--East York,LIB,104831,46465,46293,18967,7907,14875,0,4389,155
2008,35006,Bramalea--Gore--Malton,LIB,152698,49737,49430,22272,18353,5945,0,2551,309
2008,35007,Brampton--Springdale,LIB,131797,45689,45270,18577,17804,5238,0,3516,135
2008,35008,Brampton West,LIB,170422,54271,53924,21746,21515,7334,0,3329,0
2008,35009,Brant,CPC,125136,54396,54195,17943,22736,9331,0,3814,371
2008,35026,Bruce--Grey--Owen Sound,CPC,105947,48405,48201,6892,22975,4640,0,13095,599
2008,35010,Burlington,CPC,118310,59110,58871,19577,28614,6597,0,4083,0
2008,35011,Cambridge,CPC,129434,51412,51195,11977,24895,10044,0,4279,0
2008,35012,Carleton--Mississippi Mills,CPC,128915,68469,68253,15254,39433,6583,0,6983,0
2008,35013,Chatham-Kent--Essex,CPC,109484,41882,41649,12127,19960,6850,0,2712,0
2008,35015,Davenport,LIB,104615,35098,34853,15953,3838,10896,0,3655,511
2008,35016,Don Valley East,LIB,109640,38165,37987,18264,11777,5062,0,2618,266
2008,35017,Don Valley West,LIB,117083,50235,50072,22212,19441,5102,0,3155,162
2008,35018,Dufferin--Caledon,CPC,111486,44072,43904,8495,23363,4385,0,7377,284
2008,35014,Durham,CPC,118500,52998,52821,12167,28551,5485,0,6041,577
2008,35019,Eglinton--Lawrence,LIB,110066,43717,43498,19133,17073,3663,0,3629,0
2008,35020,Elgin--Middlesex--London,CPC,110028,47663,47473,11169,22970,9135,0,3241,958
2008,35021,Essex,CPC,123872,51724,51518,14973,20608,13703,0,2234,0
2008,35022,Etobicoke Centre,LIB,111349,50475,50228,24537,18839,4164,0,2688,0
2008,35023,Etobicoke--Lakeshore,LIB,114641,51235,51022,23536,17793,5950,0,3562,181
2008,35024,Etobicoke North,LIB,108501,31594,31380,15244,9436,4940,0,1460,300
2008,35025,Glengarry--Prescott--Russell,CPC,104309,54626,54242,19997,25659,5678,0,2908,0
2008,35027,Guelph,LIB,114943,59080,58889,18974,17186,9713,0,12454,562
2008,35028,Haldimand--Norfolk,CPC,107775,48394,48146,15577,19657,5549,0,2041,5322
2008,35029,Haliburton--Kawartha Lakes--Brock,CPC,119141,54496,54315,11093,30391,7952,0,4505,374
2008,35030,Halton,CPC,151943,69674,69449,25136,32986,6118,0,4872,337
2008,35031,Hamilton Centre,NDP,117509,40876,40629,7164,9051,20010,0,3625,779
2008,35032,Hamilton East--Stoney Creek,NDP,116434,48559,48248,13455,11556,19919,0,2142,1176
2008,35033,Hamilton Mountain,NDP,122729,52514,52221,10531,16010,22796,0,2884,0
2008,35034,Huron--Bruce,CPC,104313,49710,49550,16336,22182,7426,0,2617,989
2008,35035,Kenora,CPC,64291,23314,23220,7344,9395,5394,0,1087,0
2008,35036,Kingston and the Islands,LIB,119069,58274,58069,22734,18895,10158,0,6282,0
2008,35037,Kitchener Centre,CPC,107540,45091,44908,16141,16480,8122,0,3823,342
2008,35038,Kitchener--Conestoga,CPC,114405,47851,47698,11876,23525,7173,0,5124,0
2008,35039,Kitchener--Waterloo,CPC,126742,60763,60534,21813,21830,8915,0,7326,650
2008,35046,Lambton--Kent--Middlesex,CPC,107635,47997,47804,11812,24516,7427,0,3386,663
2008,35040,Lanark--Frontenac--Lennox and Addington,CPC,117389,54306,54169,11809,30272,7112,0,4629,347
2008,35041,Leeds--Grenville,CPC,99206,47193,47007,8075,27473,6511,0,4522,426
2008,35042,London--Fanshawe,NDP,107218,41231,41037,7774,12659,17672,0,2656,276
2008,35043,London North Centre,LIB,115250,53942,53720,21018,17712,9387,0,5603,0
2008,35044,London West,CPC,118335,57908,57697,20435,22556,8409,0,5630,667
2008,35045,Markham--Unionville,LIB,127191,46250,45979,25296,13855,4682,0,1921,225
2008,35047,Mississauga--Brampton South,LIB,136470,44837,44494,21220,14664,5268,0,2947,395
2008,35048,Mississauga East--Cooksville,LIB,126642,41061,40781,20457,13277,4632,0,2138,277
2008,35049,Mississauga--Erindale,CPC,143361,56071,55868,23466,23863,4774,0,3636,129
2008,35050,Mississauga South,LIB,110932,46550,46395,20518,18366,4104,0,3407,0
2008,35051,Mississauga--Streetsville,LIB,130033,47712,47441,21710,16985,4710,0,3179,857
2008,35052,Nepean--Carleton,CPC,133245,71764,71490,16743,39921,6946,0,7880,0
2008,35053,Newmarket--Aurora,CPC,121924,53448,53261,18250,24873,4548,0,4381,1209
2008,35054,Niagara Falls,CPC,126696,51689,51425,13867,24016,9186,0,4356,0
2008,35055,Niagara West--Glanbrook,CPC,111024,54217,54039,12955,28089,7980,0,3897,1118
2008,35056,Nickel Belt,NDP,89377,41065,40872,10748,8869,19021,0,2056,178
2008,35057,Nipissing--Timiskaming,LIB,90963,41703,41536,18510,13432,6582,0,2808,204
2008,35058,Northumberland--Quinte West,CPC,123706,56873,56687,16209,27615,8230,0,4633,0
2008,35059,Oak Ridges--Markham,CPC,169642,76111,75821,31483,32028,7126,0,5184,0
2008,35060,Oakville,CPC,113714,55564,55363,20528,26011,4143,0,4681,0
2008,35061,Oshawa,CPC,116881,48422,48231,7741,19951,16750,0,3374,415
2008,35062,Ottawa Centre,NDP,109336,64184,63918,16633,15065,25399,0,6348,473
2008,35063,Ottawa--Orléans,CPC,109950,60968,60663,23549,27244,6025,0,3845,0
2008,35064,Ottawa South,LIB,117581,58521,58175,29035,19417,4920,0,3939,864
2008,35065,Ottawa--Vanier,LIB,101611,52112,51835,23948,14138,8845,0,4447,457
2008,35066,Ottawa West--Nepean,CPC,109735,56094,55824,20161,25109,6432,0,3558,564
2008,35067,Oxford,CPC,102756,44434,44289,8586,23330,7982,0,3355,1036
2008,35068,Parkdale--High Park,LIB,102142,48384,48179,20705,5992,17332,0,3601,549
2008,35069,Parry Sound--Muskoka,CPC,90281,43594,43501,10871,21831,5355,0,5119,325
2008,35070,Perth--Wellington,CPC,103874,43322,43180,10225,20765,7334,0,3874,982
2008,35071,Peterborough,CPC,116626,58453,58289,18417,27630,8115,0,4029,98
2008,35072,Pickering--Scarborough East,LIB,106602,46194,46033,22874,14940,4875,0,3023,321
2008,35073,Prince Edward--Hastings,CPC,113227,52092,51920,14048,26061,7156,0,4379,276
2008,35074,Renfrew--Nipissing--Pembroke,CPC,98803,47502,47314,9737,28908,5175,0,3201,293
2008,35075,Richmond Hill,LIB,122614,45943,45720,21488,16318,4526,0,3388,0
2008,35076,St. Catharines,CPC,112869,51305,51144,14652,23474,9428,0,3477,113
2008,35077,St. Paul's,LIB,111131,52196,51938,26286,13948,6666,0,4726,312
2008,35078,Sarnia--Lambton,CPC,105360,46562,46382,9404,23195,10037,0,3201,545
2008,35079,Sault Ste. Marie,NDP,89028,41158,40993,6870,15461,16572,0,1774,316
2008,35080,Scarborough--Agincourt,LIB,111867,40477,40249,22795,11836,3748,0,1870,0
2008,35081,Scarborough Centre,LIB,108010,37062,36827,17927,11088,5801,0,2011,0
2008,35082,Scarborough--Guildwood,LIB,108813,36261,36075,18098,10881,5183,0,1913,0
2008,35083,Scarborough--Rouge River,LIB,130974,40619,40352,23718,9160,5936,0,1207,331
2008,35084,Scarborough Southwest,LIB,102196,37217,37022,15486,10928,6943,0,3514,151
2008,35085,Simcoe--Grey,CPC,125985,56319,56130,12099,30897,6288,0,5685,1161
2008,35086,Simcoe North,CPC,119400,53169,53021,14670,26328,6202,0,5821,0
2008,35087,Stormont--Dundas--South Glengarry,CPC,99764,45256,45073,8554,25846,6107,0,1880,2686
2008,35088,Sudbury,NDP,92161,43135,42943,12969,11073,15094,0,3330,477
2008,35089,Thornhill,CPC,131978,54643,54395,21448,26660,3601,0,2686,0
2008,35090,Thunder Bay--Rainy River,NDP,85153,36015,35910,11589,8466,14478,0,1377,0
2008,35091,Thunder Bay--Superior North,NDP,82589,35761,35616,10083,9556,13187,0,2463,327
2008,35092,Timmins--James Bay,NDP,80791,30535,30402,6740,5536,17188,0,938,0
2008,35093,Toronto Centre,LIB,121407,51563,51306,27462,9402,7743,0,6081,618
2008,35094,Toronto--Danforth,NDP,103655,45578,45387,13336,5287,20323,0,5995,446
2008,35095,Trinity--Spadina,NDP,115361,60218,59878,20970,8249,24454,0,5418,787
2008,35096,Vaughan,LIB,154206,56906,56475,27773,19390,5442,0,3870,0
2008,35097,Welland,NDP,112875,51472,51178,14295,16542,16842,0,2816,683
2008,35098,Wellington--Halton Hills,CPC,111241,50805,50651,11312,29191,4747,0,4987,414
2008,35099,Whitby--Oshawa,CPC,135893,60400,60210,15460,30704,8584,0,5067,395
2008,35100,Willowdale,LIB,129356,49288,49085,23889,15931,5011,0,3130,1124
2008,35101,Windsor--Tecumseh,NDP,118478,43196,42944,9005,10276,20914,0,2749,0
2008,35102,Windsor West,NDP,122219,39877,39596,7357,8954,20791,0,2253,241
2008,35103,York Centre,LIB,113457,37513,37189,16164,14132,4503,0,2390,0
2008,35104,York--Simcoe,CPC,120371,48564,48345,9044,27412,5882,0,4887,1120
2008,35105,York South--Weston,LIB,114458,34731,34490,16071,7021,9641,0,1757,0
2008,35106,York West,LIB,103948,28840,28621,16997,4773,5363,0,1488,0
2008,46001,Brandon--Souris,CPC,84602,34387,34275,2836,19558,6055,0,5410,416
2008,46002,Charleswood--St. James--Assiniboia,CPC,81469,40240,40104,8514,21588,7190,0,2632,180
2008,46003,Churchill,NDP,75232,18504,18402,5289,3773,8734,0,606,0
2008,46004,Dauphin--Swan River--Marquette,CPC,75103,29656,29549,4128,18132,4914,0,1923,452
2008,46005,Elmwood--Transcona,NDP,78700,31461,31361,2079,12776,14355,0,1839,312
2008,46006,Kildonan--St. Paul,CPC,81532,37141,36985,3009,19751,12093,0,1685,447
2008,46007,Portage--Lisgar,CPC,85653,32396,32280,4374,22036,2353,0,2606,911
2008,46008,Provencher,CPC,87737,36196,36040,4531,23303,4947,0,2089,1170
2008,46009,Saint Boniface,CPC,84473,42102,41969,14728,19440,5502,0,2104,195
2008,46010,Selkirk--Interlake,CPC,90807,38609,38432,3203,23302,9506,0,2126,295
2008,46011,Winnipeg Centre,NDP,81017,25340,25113,3922,5437,12285,0,2777,692
2008,46012,Winnipeg North,NDP,79366,22630,22516,2075,5033,14097,0,1070,241
2008,46013,Winnipeg South,CPC,84424,41039,40860,14221,19954,4673,0,1839,173
2008,46014,Winnipeg South Centre,LIB,78286,39042,38891,16438,14103,5490,0,2860,0
2008,47001,Battlefords--Lloydminster,CPC,71184,26084,25988,2140,15621,6572,0,1287,368
2008,47002,Blackstrap,CPC,76273,38609,38457,5509,20747,9876,0,2325,0
2008,47004,Cypress Hills--Grasslands,CPC,60551,27928,27847,3691,17922,4394,0,1840,0
2008,47003,Desnethé--Missinippi--Churchill River,CPC,67937,19314,19209,5816,8964,3414,0,733,282
2008,47005,Palliser,CPC,65956,32236,32093,5489,14159,10865,0,1580,0
2008,47006,Prince Albert,CPC,71159,28709,28654,2289,16542,8243,0,1413,167
2008,47007,Regina--Lumsden--Lake Centre,CPC,65885,31504,31421,4668,16053,8963,0,1737,0
2008,47008,Regina--Qu'Appelle,CPC,66698,27213,27132,2809,14068,8699,0,1556,0
2008,47009,Saskatoon--Humboldt,CPC,75051,34671,34588,4135,18610,9632,0,2211,0
2008,47010,Saskatoon--Rosetown--Biggar,CPC,69547,27033,26946,1188,12231,11969,0,1232,326
2008,47011,Saskatoon--Wanuskewin,CPC,72867,32520,32420,4020,18320,7898,0,2182,0
2008,47012,Souris--Moose Mountain,CPC,63238,27459,27369,1834,19293,4599,0,1643,0
2008,47013,Wascana,LIB,75717,37071,36950,17028,12798,5418,0,1706,0
2008,47014,Yorkton--Melville,CPC,66094,29249,29142,1578,19824,6076,0,1664,0
2008,48006,Calgary Centre,CPC,124197,47142,46914,8402,26085,4229,0,7778,420
2008,48003,Calgary Centre-North,CPC,114615,48571,48394,5699,27361,7413,0,7392,529
2008,48002,Calgary East,CPC,110479,32214,32060,3255,21311,3768,0,3403,323
2008,48004,Calgary Northeast,CPC,129015,36940,36721,7433,18917,3279,0,2045,5047
2008,48005,Calgary--Nose Hill,CPC,130942,50483,50312,6657,35029,3941,0,4685,0
2008,48007,Calgary Southeast,CPC,125738,56201,56063,4878,41425,4024,0,5736,0
2008,48008,Calgary Southwest,CPC,120750,52996,52832,4918,38548,4102,0,4743,521
2008,48009,Calgary West,CPC,132162,60503,60282,13204,34579,3832,0,6722,1945
2008,48010,Crowfoot,CPC,114825,48085,47958,1958,39342,3783,0,2875,0
2008,48012,Edmonton Centre,CPC,120326,46302,46156,12661,22634,6912,0,3746,203
2008,48013,Edmonton East,CPC,128199,42022,41871,4578,21487,13318,0,2488,0
2008,48014,Edmonton--Leduc,CPC,116986,52601,52483,9234,33174,5994,0,4081,0
2008,48011,Edmonton--Mill Woods--Beaumont,CPC,112919,41805,41659,7709,25130,6297,0,2366,157
2008,48015,Edmonton--St. Albert,CPC,126447,51112,50994,7441,31436,8045,0,4072,0
2008,48016,Edmonton--Sherwood Park,CPC,118073,49319,49180,5575,17628,6339,0,3678,15960
2008,48017,Edmonton--Spruce Grove,CPC,128945,53194,53103,6099,36402,6627,0,3975,0
2008,48018,Edmonton--Strathcona,NDP,99267,47308,47209,4279,19640,20103,0,3040,147
2008,48001,Fort McMurray--Athabasca,CPC,100805,25653,25567,2710,17160,3300,0,1628,769
2008,48019,Lethbridge,CPC,113531,47503,47365,4404,31714,6733,0,3420,1094
2008,48020,Macleod,CPC,107638,45758,45667,2703,35328,3053,0,4161,422
2008,48021,Medicine Hat,CPC,113085,38125,38028,2639,26950,4187,0,2338,1914
2008,48022,Peace River,CPC,138009,42638,42509,2843,29550,6124,0,3303,689
2008,48023,Red Deer,CPC,124063,45486,45368,2863,33226,5040,0,4239,0
2008,48024,Vegreville--Wainwright,CPC,111427,44864,44744,2345,34493,4230,0,3676,0
2008,48025,Westlock--St. Paul,CPC,101010,37728,37597,3418,27338,3809,0,2522,510
2008,48026,Wetaskiwin,CPC,107914,42275,42170,2362,32528,3636,0,3395,249
2008,48027,Wild Rose,CPC,115872,50671,50564,2890,36869,4169,0,6390,246
2008,48028,Yellowhead,CPC,103111,37493,37390,1489,26863,4587,0,3437,1014
2008,59001,Abbotsford,CPC,124515,48985,48729,7933,30853,6444,0,3141,358
2008,59026,British Columbia Southern Interior,NDP,95477,47915,47760,3292,17122,22693,0,4573,80
2008,59002,Burnaby--Douglas,NDP,112119,47486,47278,9177,17139,17937,0,2822,203
2008,59003,Burnaby--New Westminster,NDP,118713,43539,43325,6681,13150,20145,0,3067,282
2008,59004,Cariboo--Prince George,CPC,106382,41021,40870,4309,22637,10581,0,2614,729
2008,59005,Chilliwack--Fraser Canyon,CPC,112118,46981,46852,3990,29198,8791,0,4107,766
2008,59006,Delta--Richmond East,CPC,106103,47269,47089,10371,26252,6803,0,3663,0
2008,59008,Esquimalt--Juan de Fuca,LIB,120669,58760,58631,20042,19974,13322,0,4854,439
2008,59009,Fleetwood--Port Kells,CPC,123243,48071,47852,12502,21389,10916,0,3045,0
2008,59010,Kamloops--Thompson--Cariboo,CPC,114675,54752,54615,5375,25209,19601,0,4430,0
2008,59011,Kelowna--Lake Country,CPC,122214,57207,57039,8469,31907,8624,0,7821,218
2008,59012,Kootenay--Columbia,CPC,86811,39402,39271,3044,23402,8892,0,3933,0
2008,59013,Langley,CPC,117858,53180,53033,5888,32594,8898,0,5059,594
2008,59014,Nanaimo--Alberni,CPC,121434,62100,61976,5578,28930,19680,0,7457,331
2008,59015,Nanaimo--Cowichan,NDP,125149,60935,60779,4483,22844,27454,0,5816,182
2008,59016,Newton--North Delta,LIB,118649,45507,45252,16481,13988,11824,0,2533,426
2008,59017,New Westminster--Coquitlam,NDP,111231,49857,49692,5615,19299,20787,0,3574,417
2008,59019,North Vancouver,CPC,122371,57835,57673,21551,24371,5417,0,6168,166
2008,59020,Okanagan--Coquihalla,CPC,107316,49635,49487,5883,28765,8236,0,6603,0
2008,59018,Okanagan--Shuswap,CPC,116236,54279,54142,5414,28002,10664,0,9368,694
2008,59007,Pitt Meadows--Maple Ridge--Mission,CPC,120662,51308,51171,3394,26512,16894,0,3833,538
2008,59021,Port Moody--Westwood--Port Coquitlam,CPC,116563,46928,46760,6918,25535,10418,0,3568,321
2008,59022,Prince George--Peace River,CPC,105865,35230,35105,2954,22325,6170,0,3656,0
2008,59023,Richmond,CPC,114137,43070,42878,13221,21359,5059,0,2753,486
2008,59024,Saanich--Gulf Islands,CPC,115724,64639,64460,25366,27991,3667,0,6742,694
2008,59025,Skeena--Bulkley Valley,NDP,91926,34652,34546,1916,12561,17219,0,1613,1237
2008,59027,South Surrey--White Rock--Cloverdale,CPC,111756,55296,55101,11515,31216,7146,0,4951,273
2008,59028,Surrey North,CPC,111960,35130,34833,5227,13714,12608,0,1925,1359
2008,59029,Vancouver Centre,LIB,123701,56716,56529,19506,14188,12047,0,10354,434
2008,59030,Vancouver East,NDP,106816,41639,41369,7127,6432,22506,0,4708,596
2008,59031,Vancouver Island North,CPC,113356,56879,56715,2380,25963,23466,0,4544,362
2008,59032,Vancouver Kingsway,NDP,119815,45624,45296,13164,12419,15933,0,3031,749
2008,59033,Vancouver Quadra,LIB,119627,55854,55696,25393,20561,4493,0,4916,333
2008,59034,Vancouver South,LIB,120284,42075,41852,16110,16090,7376,0,2065,211
2008,59035,Victoria,NDP,108771,59459,59275,10006,16337,26443,0,6252,237
2008,59036,West Vancouver--Sunshine Coast--Sea to Sky Country,CPC,129241,60677,60469,16069,26949,8728,0,8723,0
2008,60001,Yukon,LIB,30372,14721,14660,6715,4788,1276,0,1881,0
2008,61001,Western Arctic,NDP,41464,13733,13677,1858,5146,5669,0,752,252
2008,62001,Nunavut,CPC,29474,8092,8061,2349,2815,2228,0,669,0
2011,10001,Avalon,LIB,78381,36574,36408,16008,14749,5157,0,218,276
2011,10002,Bonavista--Gander--Grand Falls--Windsor,LIB,86394,31308,31157,17977,8595,4306,0,279,0
2011,10003,Humber--St. Barbe--Baie Verte,LIB,73171,30111,30014,17119,7559,4751,0,253,332
2011,10004,Labrador,CPC,26364,10744,10692,4177,4256,2120,0,139,0
2011,10005,Random--Burin--St. George's,LIB,71219,26128,26008,12914,8322,4465,0,307,0
2011,10006,St. John's East,NDP,88002,44208,44072,3019,9198,31388,0,467,0
2011,10007,St. John's South--Mount Pearl,NDP,81938,39093,38985,11130,8883,18681,0,291,0
2011,11001,Cardigan,LIB,35067,21238,21130,10486,8107,2164,0,373,0
2011,11002,Charlottetown,LIB,32174,18581,18468,7292,6040,4632,0,417,87
2011,11003,Egmont,CPC,34814,19308,19153,5997,10467,2369,0,320,0
2011,11004,Malpeque,LIB,33796,20384,20294,8605,7934,2970,0,785,0
2011,12001,Cape Breton--Canso,LIB,71968,35812,35476,16478,10873,6984,0,1141,0
2011,12002,Central Nova,CPC,72966,38251,38025,5614,21593,9412,0,1406,0
2011,12007,Cumberland--Colchester--Musquodoboit Valley,CPC,87895,40367,40111,7264,21041,9322,0,2109,375
2011,12003,Dartmouth--Cole Harbour,NDP,87886,43478,43223,15181,10702,15678,0,1662,0
2011,12004,Halifax,NDP,89448,46228,45987,11793,8276,23746,0,2020,152
2011,12005,Halifax West,LIB,88756,45421,45182,16230,13782,13239,0,1931,0
2011,12006,Kings--Hants,LIB,81531,40364,40164,15887,14714,8043,0,1520,0
2011,12008,Sackville--Eastern Shore,NDP,86963,41826,41580,4673,12662,22483,0,1762,0
2011,12009,South Shore--St. Margaret's,CPC,82855,41879,41597,7037,17948,15033,0,1579,0
2011,12010,Sydney--Victoria,LIB,76801,37330,37051,14788,14023,7049,0,1191,0
2011,12011,West Nova,CPC,86393,43310,42954,15632,20204,5631,0,1487,0
2011,13001,Acadie--Bathurst,NDP,78948,46609,46014,6491,7456,32067,0,0,0
2011,13002,Beauséjour,LIB,76259,45054,44520,17399,14811,10397,0,1913,0
2011,13003,Fredericton,CPC,85886,44798,44591,10336,21573,10626,0,1790,266
2011,13004,Fundy Royal,CPC,69471,36714,36476,3668,21206,9845,0,1757,0
2011,13005,Madawaska--Restigouche,CPC,62593,35574,34997,12309,14224,6562,0,612,1290
2011,13006,Miramichi,CPC,53844,31092,30744,6800,16112,7097,0,735,0
2011,13007,Moncton--Riverview--Dieppe,CPC,89334,49075,48724,15247,17408,14053,0,2016,0
2011,13008,New Brunswick Southwest,CPC,63232,32083,31895,4320,18066,7413,0,1646,450
2011,13009,Saint John,CPC,82078,37289,37113,5964,18456,11382,0,1017,294
2011,13010,Tobique--Mactaquac,CPC,68352,33920,33664,5337,21108,6388,0,831,0
2011,24046,Abitibi--Baie-James--Nunavik--Eeyou,NDP,80894,31648,31168,3282,7089,13961,5615,1221,0
2011,24001,Abitibi--Témiscamingue,NDP,102795,49005,48351,2859,4777,24763,15258,694,0
2011,24002,Ahuntsic,BQ ,100471,47400,46884,13087,3770,14200,14908,620,299
2011,24003,Alfred-Pellan,NDP,104765,55617,54872,12070,6157,23098,12504,798,245
2011,24004,Argenteuil--Papineau--Mirabel,NDP,111534,59055,58279,7135,6497,25802,16880,1506,459
2011,24054,Bas-Richelieu--Nicolet--Bécancour,BQ ,91745,50790,49732,5024,6478,17705,19046,1479,0
2011,24005,Beauce,CPC,103617,53531,52850,5833,26799,15831,3535,852,0
2011,24006,Beauharnois--Salaberry,NDP,106856,55569,54791,4559,7049,23998,18182,1003,0
2011,24007,Beauport--Limoilou,NDP,101331,53602,52759,3162,13845,24306,10250,950,246
2011,24008,Berthier--Maskinongé,NDP,107911,57746,56604,8060,7904,22403,16668,1196,373
2011,24009,Bourassa,LIB,100683,38698,38013,15550,3354,12270,6105,613,121
2011,24010,Brome--Missisquoi,NDP,92591,53133,52545,11589,6256,22407,11173,1120,0
2011,24011,Brossard--La Prairie,NDP,113985,62763,62194,16976,7806,25512,10890,900,110
2011,24012,Chambly--Borduas,NDP,116925,69864,69243,6165,5425,29591,19147,1072,7843
2011,24013,Charlesbourg--Haute-Saint-Charles,NDP,94522,54410,53609,3505,16220,24131,8732,832,189
2011,24015,Châteauguay--Saint-Constant,NDP,107165,56809,56023,5069,5756,29156,14957,923,162
2011,24016,Chicoutimi--Le Fjord,NDP,96483,51636,50958,2852,12881,19430,14675,780,340
2011,24017,Compton--Stanstead,NDP,100148,51211,50631,6132,5982,24097,13179,1241,0
2011,24018,Drummond,NDP,92982,48298,47420,3979,7555,24489,10410,987,0
2011,24019,Gaspésie--Îles-de-la-Madeleine,NDP,82007,37386,36815,5533,6292,12427,11650,913,0
2011,24020,Gatineau,NDP,108742,57392,57027,7975,4532,35262,8619,639,0
2011,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ ,73140,35434,35041,8964,5253,7484,12633,707,0
2011,24021,Hochelaga,NDP,100915,47047,46322,5064,3126,22314,14451,798,569
2011,24022,Honoré-Mercier,NDP,106196,48856,48234,14641,5992,17545,8935,770,351
2011,24023,Hull--Aylmer,NDP,110902,59802,59447,12051,6058,35194,5019,1125,0
2011,24024,Jeanne-Le Ber,NDP,112863,52795,52158,10054,4678,23293,12635,1377,121
2011,24025,Joliette,NDP,108169,58055,57151,3545,5525,27050,18804,2227,0
2011,24026,Jonquière--Alma,NDP,97232,53342,52718,1043,18569,22900,9554,652,0
