Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2004,59020,Okanagan--Coquihalla,CPC,101831,76878,48858,48644,11212,24220,9509,0,2896,807
2004,59021,Port Moody--Westwood--Port Coquitlam,CPC,109394,72670,45753,45584,12445,18664,12023,0,1971,481
2004,59022,Prince George--Peace River,CPC,104257,67970,36407,36245,4988,21281,7501,0,2073,402
2004,59023,Richmond,LIB,106621,72585,41148,40922,18204,14457,6142,0,1743,376
2004,59024,Saanich--Gulf Islands,CPC,110284,86429,63930,63771,17082,22050,13763,0,10662,214
2004,59025,Skeena--Bulkley Valley,NDP,99474,61747,37039,36899,7965,12434,13706,0,1225,1569
2004,59026,Southern Interior,CPC,96144,69507,46444,46281,8310,16940,16260,0,3663,1108
2004,59027,South Surrey--White Rock--Cloverdale,CPC,99317,77012,53470,53338,19611,22760,7663,0,3032,272
2004,59028,Surrey North,OTH,106904,62644,34704,34450,5413,4340,8312,0,658,15727
2004,59029,Vancouver Centre,LIB,105998,86246,53019,52793,21280,10139,17050,0,3580,744
2004,59030,Vancouver East,NDP,107421,71942,41839,41534,10768,4153,23452,0,2365,796
2004,59031,Vancouver Island North,CPC,109380,80619,53038,52902,11352,18733,18250,0,4456,111
2004,59032,Vancouver Kingsway,LIB,115325,74286,43092,42697,17267,7037,15916,0,1521,956
2004,59033,Vancouver Quadra,LIB,112985,83918,55829,55665,29187,14648,8348,0,3118,364
2004,59034,Vancouver South,LIB,113063,73738,41160,40876,18196,10426,10038,0,1465,751
2004,59035,Victoria,LIB,104561,85340,58381,58212,20398,12708,18093,0,6807,206
2004,59036,West Vancouver--Sunshine Coast,CPC,124572,91943,60683,60544,19685,21372,13156,0,5887,444
2004,60001,Yukon,LIB,28674,20345,12578,12528,5724,2618,3216,0,571,399
2004,61001,Western Arctic,LIB,37360,28619,13546,13478,5317,2314,5264,0,583,0
2004,62001,Nunavut,LIB,26745,17041,7475,7442,3818,1075,1129,0,248,1172
