Year,FED Id,FED Name,Winning Pid,Population,Electors,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2015,48025,Lakeland,CPC,104616,79721,54934,54779,7500,39882,5513,0,1283,601
2015,48026,Lethbridge,CPC,105999,84335,57101,56943,10532,32321,11674,0,1461,955
2015,48027,Medicine Hat--Cardston--Warner,CPC,102847,77892,50768,50650,9085,34849,4897,0,1319,500
2015,48028,Peace River--Westlock,CPC,108095,77515,49689,49519,6360,34342,7127,0,1247,443
2015,48030,Red Deer--Lacombe,CPC,113693,89092,61838,61662,9235,43599,7055,0,1773,0
2015,48029,Red Deer--Mountain View,CPC,110793,88322,62347,62212,8356,46245,5233,0,1621,757
2015,48031,St. Albert--Edmonton,CPC,105162,85187,59354,59208,13343,26783,6609,0,821,11652
2015,48032,Sherwood Park--Fort Saskatchewan,CPC,111541,90289,66866,66686,13615,42642,6540,0,1648,2241
2015,48033,Sturgeon River--Parkland,CPC,105733,86994,61694,61537,9586,43220,6166,0,1875,690
2015,48034,Yellowhead,CPC,98855,76011,52686,52525,7467,37950,4753,0,1538,817
2015,59001,Abbotsford,CPC,96819,69299,48326,48124,15777,23229,6593,0,2416,109
2015,59002,Burnaby North--Seymour,LIB,100632,74982,52740,52480,18938,14612,15537,0,2765,628
2015,59003,Burnaby South,NDP,105037,75950,46162,45887,15547,12441,16094,0,1306,499
2015,59004,Cariboo--Prince George,CPC,108252,79517,53950,53734,16921,19688,13879,0,1860,1386
2015,59005,Central Okanagan--Similkameen--Nicola,CPC,104398,87600,62164,61973,23059,24517,11961,0,2436,0
2015,59006,Chilliwack--Hope,CPC,92734,72874,50815,50661,17114,21445,9218,0,2386,498
2015,59007,Cloverdale--Langley City,LIB,100318,78189,54261,54075,24617,18800,8463,0,2195,0
2015,59008,Coquitlam--Port Coquitlam,LIB,110277,85122,56798,56511,19938,18083,15400,0,2076,1014
2015,59009,Courtenay--Alberni,NDP,110391,92266,70034,69849,15212,19714,26582,0,8201,140
2015,59010,Cowichan--Malahat--Langford,NDP,99160,81888,62008,61778,14685,14091,22200,0,10462,340
2015,59011,Delta,LIB,100588,75044,55889,55689,27355,18255,8311,0,1768,0
2015,59026,Esquimalt--Saanich--Sooke,NDP,113004,91056,68280,68081,18622,11912,23836,0,13575,136
2015,59012,Fleetwood--Port Kells,LIB,109742,75150,49032,48763,22871,14275,10463,0,1154,0
2015,59013,Kamloops--Thompson--Cariboo,CPC,118618,95347,69939,69765,21215,24595,21466,0,2489,0
2015,59014,Kelowna--Lake Country,LIB,110051,91131,64385,64155,29614,25502,9039,0,0,0
2015,59015,Kootenay--Columbia,NDP,107589,86895,63403,63206,12315,23247,23529,0,4115,0
2015,59016,Langley--Aldergrove,CPC,103084,83065,60100,59896,21894,27333,7490,0,2644,535
2015,59017,Mission--Matsqui--Fraser Canyon,LIB,90871,63744,44860,44651,16625,15587,9174,0,2293,972
2015,59018,Nanaimo--Ladysmith,NDP,114998,95200,71399,71241,16753,16637,23651,0,14074,126
2015,59019,New Westminster--Burnaby,NDP,108652,80394,53005,52642,15253,10512,22876,0,2487,1514
2015,59037,North Island--Powell River,NDP,103458,81377,60713,60536,15416,15840,24340,0,4940,0
2015,59020,North Okanagan--Shuswap,CPC,121474,97554,70106,69954,20949,27490,17907,0,3608,0
2015,59021,North Vancouver,LIB,109639,85219,64572,64354,36458,17301,5015,0,5350,230
2015,59022,Pitt Meadows--Maple Ridge,LIB,94111,72635,52271,52150,17673,16373,15450,0,2202,452
2015,59023,Port Moody--Coquitlam,NDP,108326,79555,54841,54667,16888,16112,19706,0,1878,83
2015,59024,Prince George--Peace River--Northern Rockies,CPC,107382,78250,52056,51859,12913,27237,8014,0,2672,1023
2015,59025,Richmond Centre,CPC,93863,69678,40089,39862,16486,17622,4602,0,1152,0
2015,59027,Saanich--Gulf Islands,GRN,104285,86863,68341,68140,11380,13260,6181,0,37070,249
2015,59028,Skeena--Bulkley Valley,NDP,90586,64846,44266,44109,8257,10936,22531,0,1605,780
2015,59029,South Okanagan--West Kootenay,NDP,112096,91999,66810,66594,18732,19871,24823,0,2792,376
2015,59030,South Surrey--White Rock,CPC,94678,76833,56850,56631,23495,24934,5895,0,1938,369
2015,59031,Steveston--Richmond East,LIB,96610,72225,43512,43225,19486,16630,5248,0,1587,274
2015,59032,Surrey Centre,LIB,111486,71966,43550,43198,19471,8556,12992,0,1493,686
2015,59033,Surrey--Newton,LIB,105183,65954,44752,44424,24869,6978,11602,0,975,0
2015,59034,Vancouver Centre,LIB,102480,88470,58295,58048,32554,9818,11618,0,3370,688
2015,59035,Vancouver East,NDP,110097,89324,59113,58708,16532,6322,29316,0,5395,1143
2015,59036,Vancouver Granville,LIB,99886,80488,54010,53824,23643,14028,14462,0,1691,0
2015,59038,Vancouver Kingsway,NDP,102003,72438,45867,45396,12625,9538,20763,0,1476,994
2015,59039,Vancouver Quadra,LIB,102416,76038,53116,52972,31102,13683,5748,0,2229,210
2015,59040,Vancouver South,LIB,100966,70992,44870,44611,21773,15115,6230,0,1149,344
2015,59041,Victoria,NDP,110942,94627,72136,71895,8489,8480,30397,0,23666,863
2015,59042,West Vancouver--Sunshine Coast--Sea to Sky Country,LIB,112875,90554,66631,66458,36300,17411,6554,0,5907,286
2015,60001,Yukon,LIB,33897,26879,20385,20291,10887,4928,3943,0,533,0
2015,61001,Northwest Territories,LIB,41462,30110,19077,18973,9172,3481,5783,0,537,0
2015,62001,Nunavut,LIB,31906,20252,12023,11928,5619,2956,3171,0,182,0
